"id","confirmedCount","confirmedIncr","curedCount","curedIncr","currentConfirmedCount","currentConfirmedIncr","dateId","deadCount","deadIncr","suspectedCount","suspectedCountIncr","provinceName","provinceShortName"
"921","1552","4","1443","6","101","-2","20200411","8","0","11","0","广东省","广东"
"922","1555","3","1454","11","93","-8","20200412","8","0","11","0","广东省","广东"
"923","1564","9","1458","4","98","5","20200413","8","0","11","0","广东省","广东"
"924","1566","2","1462","4","96","-2","20200414","8","0","11","0","广东省","广东"
"925","1571","5","1471","9","92","-4","20200415","8","0","11","0","广东省","广东"
"926","1577","6","1475","4","94","2","20200416","8","0","11","0","广东省","广东"
"927","1579","2","1482","7","89","-5","20200417","8","0","11","0","广东省","广东"
"928","1580","1","1490","8","82","-7","20200418","8","0","11","0","广东省","广东"
"929","1581","1","1494","4","79","-3","20200419","8","0","11","0","广东省","广东"
"930","1582","1","1501","7","73","-6","20200420","8","0","11","0","广东省","广东"
"931","1582","0","1511","10","63","-10","20200421","8","0","11","0","广东省","广东"
"932","1584","2","1518","7","58","-5","20200422","8","0","11","0","广东省","广东"
"933","1585","1","1528","10","49","-9","20200423","8","0","11","0","广东省","广东"
"934","1585","0","1534","6","43","-6","20200424","8","0","11","0","广东省","广东"
"935","1586","1","1542","8","36","-7","20200425","8","0","11","0","广东省","广东"
"936","1587","1","1542","0","37","1","20200426","8","0","11","0","广东省","广东"
"937","1587","0","1547","5","32","-5","20200427","8","0","11","0","广东省","广东"
"938","1588","1","1554","7","26","-6","20200428","8","0","11","0","广东省","广东"
"939","1588","0","1557","3","23","-3","20200429","8","0","11","0","广东省","广东"
"940","1588","0","1565","8","15","-8","20200430","8","0","11","0","广东省","广东"
"941","1588","0","1567","2","13","-2","20200501","8","0","11","0","广东省","广东"
"942","1588","0","1567","0","13","0","20200502","8","0","11","0","广东省","广东"
"943","1588","0","1569","2","11","-2","20200503","8","0","11","0","广东省","广东"
"944","1588","0","1571","2","9","-2","20200504","8","0","11","0","广东省","广东"
"945","1588","0","1575","4","5","-4","20200505","8","0","11","0","广东省","广东"
"946","1589","1","1575","0","6","1","20200506","8","0","11","0","广东省","广东"
"947","1589","0","1575","0","6","0","20200507","8","0","11","0","广东省","广东"
"948","1589","0","1576","1","5","-1","20200508","8","0","11","0","广东省","广东"
"949","1589","0","1576","0","5","0","20200509","8","0","11","0","广东省","广东"
"950","1589","0","1577","1","4","-1","20200510","8","0","11","0","广东省","广东"
"951","1589","0","1578","1","3","-1","20200511","8","0","11","0","广东省","广东"
"952","1589","0","1578","0","3","0","20200512","8","0","11","0","广东省","广东"
"953","1589","0","1579","1","2","-1","20200513","8","0","11","0","广东省","广东"
"954","1589","0","1579","0","2","0","20200514","8","0","11","0","广东省","广东"
"955","1589","0","1579","0","2","0","20200515","8","0","11","0","广东省","广东"
"956","1590","1","1579","0","3","1","20200516","8","0","11","0","广东省","广东"
"957","1590","0","1579","0","3","0","20200517","8","0","11","0","广东省","广东"
"958","1590","0","1579","0","3","0","20200518","8","0","11","0","广东省","广东"
"959","1590","0","1579","0","3","0","20200519","8","0","11","0","广东省","广东"
"960","2","2","0","0","2","2","20200122","0","0","0","0","辽宁省","辽宁"
"961","3","1","0","0","3","1","20200123","0","0","0","0","辽宁省","辽宁"
"962","12","9","0","0","12","9","20200124","0","0","0","0","辽宁省","辽宁"
"963","19","7","0","0","19","7","20200125","0","0","0","0","辽宁省","辽宁"
"964","22","3","0","0","22","3","20200126","0","0","0","0","辽宁省","辽宁"
"965","27","5","0","0","27","5","20200127","0","0","0","0","辽宁省","辽宁"
"966","36","9","0","0","36","9","20200128","0","0","0","0","辽宁省","辽宁"
"967","39","3","1","1","38","2","20200129","0","0","0","0","辽宁省","辽宁"
"968","45","6","1","0","44","6","20200130","0","0","0","0","辽宁省","辽宁"
"969","60","15","1","0","59","15","20200131","0","0","0","0","辽宁省","辽宁"
"970","64","4","1","0","63","4","20200201","0","0","0","0","辽宁省","辽宁"
"971","70","6","1","0","69","6","20200202","0","0","0","0","辽宁省","辽宁"
"972","77","7","1","0","76","7","20200203","0","0","0","0","辽宁省","辽宁"
"973","81","4","2","1","79","3","20200204","0","0","0","0","辽宁省","辽宁"
"974","89","8","4","2","85","6","20200205","0","0","0","0","辽宁省","辽宁"
"975","94","5","5","1","89","4","20200206","0","0","0","0","辽宁省","辽宁"
"976","99","5","7","2","92","3","20200207","0","0","0","0","辽宁省","辽宁"
"977","106","7","12","5","94","2","20200208","0","0","0","0","辽宁省","辽宁"
"978","108","2","12","0","96","2","20200209","0","0","0","0","辽宁省","辽宁"
"979","108","0","17","5","91","-5","20200210","0","0","0","0","辽宁省","辽宁"
"980","111","3","18","1","93","2","20200211","0","0","0","0","辽宁省","辽宁"
"981","116","5","20","2","95","2","20200212","1","1","0","0","辽宁省","辽宁"
"982","117","1","22","2","94","-1","20200213","1","0","0","0","辽宁省","辽宁"
"983","119","2","29","7","89","-5","20200214","1","0","0","0","辽宁省","辽宁"
"984","120","1","32","3","87","-2","20200215","1","0","0","0","辽宁省","辽宁"
"985","121","1","41","9","79","-8","20200216","1","0","0","0","辽宁省","辽宁"
"986","121","0","43","2","77","-2","20200217","1","0","0","0","辽宁省","辽宁"
"987","121","0","55","12","65","-12","20200218","1","0","0","0","辽宁省","辽宁"
"988","121","0","58","3","62","-3","20200219","1","0","0","0","辽宁省","辽宁"
"989","121","0","61","3","59","-3","20200220","1","0","0","0","辽宁省","辽宁"
"990","121","0","66","5","54","-5","20200221","1","0","0","0","辽宁省","辽宁"
"991","121","0","68","2","52","-2","20200222","1","0","0","0","辽宁省","辽宁"
"992","121","0","73","5","47","-5","20200223","1","0","0","0","辽宁省","辽宁"
"993","121","0","83","10","37","-10","20200224","1","0","0","0","辽宁省","辽宁"
"994","121","0","88","5","32","-5","20200225","1","0","0","0","辽宁省","辽宁"
"995","121","0","92","4","28","-4","20200226","1","0","0","0","辽宁省","辽宁"
"996","121","0","93","1","27","-1","20200227","1","0","0","0","辽宁省","辽宁"
"997","121","0","95","2","25","-2","20200228","1","0","0","0","辽宁省","辽宁"
"998","122","1","101","6","20","-5","20200229","1","0","0","0","辽宁省","辽宁"
"999","122","0","103","2","18","-2","20200301","1","0","0","0","辽宁省","辽宁"
"1000","125","3","103","0","21","3","20200302","1","0","0","0","辽宁省","辽宁"
"1001","125","0","106","3","18","-3","20200303","1","0","0","0","辽宁省","辽宁"
"1002","125","0","106","0","18","0","20200304","1","0","0","0","辽宁省","辽宁"
"1003","125","0","106","0","18","0","20200305","1","0","0","0","辽宁省","辽宁"
"1004","125","0","106","0","18","0","20200306","1","0","0","0","辽宁省","辽宁"
"1005","125","0","108","2","16","-2","20200307","1","0","0","0","辽宁省","辽宁"
"1006","125","0","109","1","15","-1","20200308","1","0","0","0","辽宁省","辽宁"
"1007","125","0","110","1","14","-1","20200309","1","0","0","0","辽宁省","辽宁"
"1008","125","0","111","1","13","-1","20200310","1","0","0","0","辽宁省","辽宁"
"1009","125","0","111","0","13","0","20200311","1","0","0","0","辽宁省","辽宁"
"1010","125","0","112","1","12","-1","20200312","1","0","0","0","辽宁省","辽宁"
"1011","125","0","113","1","11","-1","20200313","1","0","0","0","辽宁省","辽宁"
"1012","125","0","113","0","11","0","20200314","1","0","0","0","辽宁省","辽宁"
"1013","125","0","114","1","10","-1","20200315","1","0","0","0","辽宁省","辽宁"
"1014","125","0","119","5","5","-5","20200316","1","0","0","0","辽宁省","辽宁"
"1015","125","0","122","3","2","-3","20200317","1","0","0","0","辽宁省","辽宁"
"1016","125","0","122","0","2","0","20200318","1","0","0","0","辽宁省","辽宁"
"1017","126","1","122","0","2","0","20200319","2","1","0","0","辽宁省","辽宁"
"1018","126","0","122","0","2","0","20200320","2","0","0","0","辽宁省","辽宁"
"1019","126","0","122","0","2","0","20200321","2","0","0","0","辽宁省","辽宁"
"1020","127","1","124","2","1","-1","20200322","2","0","0","0","辽宁省","辽宁"
"1021","127","0","124","0","1","0","20200323","2","0","0","0","辽宁省","辽宁"
"1022","127","0","124","0","1","0","20200324","2","0","0","0","辽宁省","辽宁"
"1023","127","0","124","0","1","0","20200325","2","0","0","0","辽宁省","辽宁"
"1024","128","1","124","0","2","1","20200326","2","0","0","0","辽宁省","辽宁"
"1025","131","3","124","0","5","3","20200327","2","0","0","0","辽宁省","辽宁"
"1026","134","3","124","0","8","3","20200328","2","0","0","0","辽宁省","辽宁"
"1027","136","2","124","0","10","2","20200329","2","0","0","0","辽宁省","辽宁"
"1028","139","3","124","0","13","3","20200330","2","0","0","0","辽宁省","辽宁"
"1029","140","1","124","0","14","1","20200331","2","0","0","0","辽宁省","辽宁"
"1030","140","0","124","0","14","0","20200401","2","0","0","0","辽宁省","辽宁"
"1031","141","1","124","0","15","1","20200402","2","0","0","0","辽宁省","辽宁"
"1032","141","0","125","1","14","-1","20200403","2","0","0","0","辽宁省","辽宁"
"1033","142","1","126","1","14","0","20200404","2","0","0","0","辽宁省","辽宁"
"1034","142","0","128","2","12","-2","20200405","2","0","0","0","辽宁省","辽宁"
"1035","144","2","130","2","12","0","20200406","2","0","0","0","辽宁省","辽宁"
"1036","144","0","131","1","11","-1","20200407","2","0","0","0","辽宁省","辽宁"
"1037","144","0","131","0","11","0","20200408","2","0","0","0","辽宁省","辽宁"
"1038","144","0","132","1","10","-1","20200409","2","0","0","0","辽宁省","辽宁"
"1039","145","1","133","1","10","0","20200410","2","0","0","0","辽宁省","辽宁"
"1040","145","0","136","3","7","-3","20200411","2","0","0","0","辽宁省","辽宁"
"1041","145","0","136","0","7","0","20200412","2","0","0","0","辽宁省","辽宁"
"1042","145","0","138","2","5","-2","20200413","2","0","0","0","辽宁省","辽宁"
"1043","145","0","138","0","5","0","20200414","2","0","0","0","辽宁省","辽宁"
"1044","145","0","138","0","5","0","20200415","2","0","0","0","辽宁省","辽宁"
"1045","146","1","140","2","4","-1","20200416","2","0","0","0","辽宁省","辽宁"
"1046","146","0","142","2","2","-2","20200417","2","0","0","0","辽宁省","辽宁"
"1047","146","0","142","0","2","0","20200418","2","0","0","0","辽宁省","辽宁"
"1048","146","0","143","1","1","-1","20200419","2","0","0","0","辽宁省","辽宁"
"1049","146","0","143","0","1","0","20200420","2","0","0","0","辽宁省","辽宁"
"1050","146","0","143","0","1","0","20200421","2","0","0","0","辽宁省","辽宁"
"1051","146","0","143","0","1","0","20200422","2","0","0","0","辽宁省","辽宁"
"1052","146","0","143","0","1","0","20200423","2","0","0","0","辽宁省","辽宁"
"1053","146","0","143","0","1","0","20200424","2","0","0","0","辽宁省","辽宁"
"1054","146","0","143","0","1","0","20200425","2","0","0","0","辽宁省","辽宁"
"1055","146","0","143","0","1","0","20200426","2","0","0","0","辽宁省","辽宁"
"1056","146","0","143","0","1","0","20200427","2","0","0","0","辽宁省","辽宁"
"1057","146","0","143","0","1","0","20200428","2","0","0","0","辽宁省","辽宁"
"1058","146","0","143","0","1","0","20200429","2","0","0","0","辽宁省","辽宁"
"1059","146","0","143","0","1","0","20200430","2","0","0","0","辽宁省","辽宁"
"1060","146","0","144","1","0","-1","20200501","2","0","0","0","辽宁省","辽宁"
"1061","146","0","144","0","0","0","20200502","2","0","0","0","辽宁省","辽宁"
"1062","146","0","144","0","0","0","20200503","2","0","0","0","辽宁省","辽宁"
"1063","146","0","144","0","0","0","20200504","2","0","0","0","辽宁省","辽宁"
"1064","146","0","144","0","0","0","20200505","2","0","0","0","辽宁省","辽宁"
"1065","146","0","144","0","0","0","20200506","2","0","0","0","辽宁省","辽宁"
"1066","146","0","144","0","0","0","20200507","2","0","0","0","辽宁省","辽宁"
"1067","146","0","144","0","0","0","20200508","2","0","0","0","辽宁省","辽宁"
"1068","146","0","144","0","0","0","20200509","2","0","0","0","辽宁省","辽宁"
"1069","147","1","144","0","1","1","20200510","2","0","0","0","辽宁省","辽宁"
"1070","147","0","144","0","1","0","20200511","2","0","0","0","辽宁省","辽宁"
"1071","147","0","144","0","1","0","20200512","2","0","0","0","辽宁省","辽宁"
"1072","149","2","144","0","3","2","20200513","2","0","0","0","辽宁省","辽宁"
"1073","149","0","144","0","3","0","20200514","2","0","0","0","辽宁省","辽宁"
"1074","149","0","144","0","3","0","20200515","2","0","0","0","辽宁省","辽宁"
"1075","149","0","144","0","3","0","20200516","2","0","0","0","辽宁省","辽宁"
"1076","149","0","144","0","3","0","20200517","2","0","0","0","辽宁省","辽宁"
"1077","149","0","144","0","3","0","20200518","2","0","0","0","辽宁省","辽宁"
"1078","149","0","144","0","3","0","20200519","2","0","0","0","辽宁省","辽宁"
"1079","3","3","0","0","3","3","20200123","0","0","0","0","陕西省","陕西"
"1080","5","2","0","0","5","2","20200124","0","0","0","0","陕西省","陕西"
"1081","22","17","0","0","22","17","20200125","0","0","0","0","陕西省","陕西"
"1082","35","13","0","0","35","13","20200126","0","0","0","0","陕西省","陕西"
"1083","46","11","0","0","46","11","20200127","0","0","0","0","陕西省","陕西"
"1084","56","10","0","0","56","10","20200128","0","0","0","0","陕西省","陕西"
"1085","63","7","0","0","63","7","20200129","0","0","0","0","陕西省","陕西"
"1086","87","24","0","0","87","24","20200130","0","0","0","0","陕西省","陕西"
"1087","101","14","0","0","101","14","20200131","0","0","0","0","陕西省","陕西"
"1088","116","15","0","0","116","15","20200201","0","0","0","0","陕西省","陕西"
"1089","128","12","0","0","128","12","20200202","0","0","0","0","陕西省","陕西"
"1090","142","14","0","0","142","14","20200203","0","0","0","0","陕西省","陕西"
"1091","165","23","1","1","164","22","20200204","0","0","0","0","陕西省","陕西"
"1092","173","8","2","1","171","7","20200205","0","0","0","0","陕西省","陕西"
"1093","184","11","6","4","178","7","20200206","0","0","0","0","陕西省","陕西"
"1094","195","11","11","5","184","6","20200207","0","0","0","0","陕西省","陕西"
"1095","208","13","17","6","191","7","20200208","0","0","0","0","陕西省","陕西"
"1096","213","5","20","3","193","2","20200209","0","0","0","0","陕西省","陕西"
"1097","219","6","26","6","193","0","20200210","0","0","0","0","陕西省","陕西"
"1098","225","6","31","5","194","1","20200211","0","0","0","0","陕西省","陕西"
"1099","225","0","36","5","189","-5","20200212","0","0","0","0","陕西省","陕西"
"1100","229","4","42","6","187","-2","20200213","0","0","0","0","陕西省","陕西"
"1101","230","1","49","7","181","-6","20200214","0","0","0","0","陕西省","陕西"
"1102","232","2","53","4","179","-2","20200215","0","0","0","0","陕西省","陕西"
"1103","236","4","64","11","172","-7","20200216","0","0","0","0","陕西省","陕西"
"1104","240","4","74","10","166","-6","20200217","0","0","0","0","陕西省","陕西"
"1105","240","0","79","5","161","-5","20200218","0","0","0","0","陕西省","陕西"
"1106","242","2","89","10","153","-8","20200219","0","0","0","0","陕西省","陕西"
"1107","245","3","105","16","139","-14","20200220","1","1","0","0","陕西省","陕西"
"1108","245","0","140","35","104","-35","20200221","1","0","0","0","陕西省","陕西"
"1109","245","0","153","13","91","-13","20200222","1","0","0","0","陕西省","陕西"
"1110","245","0","162","9","82","-9","20200223","1","0","0","0","陕西省","陕西"
"1111","245","0","175","13","69","-13","20200224","1","0","0","0","陕西省","陕西"
"1112","245","0","186","11","58","-11","20200225","1","0","0","0","陕西省","陕西"
"1113","245","0","194","8","50","-8","20200226","1","0","0","0","陕西省","陕西"
"1114","245","0","197","3","47","-3","20200227","1","0","0","0","陕西省","陕西"
"1115","245","0","200","3","44","-3","20200228","1","0","0","0","陕西省","陕西"
"1116","245","0","207","7","37","-7","20200229","1","0","0","0","陕西省","陕西"
"1117","245","0","209","2","35","-2","20200301","1","0","0","0","陕西省","陕西"
"1118","245","0","216","7","28","-7","20200302","1","0","0","0","陕西省","陕西"
"1119","245","0","218","2","26","-2","20200303","1","0","0","0","陕西省","陕西"
"1120","245","0","222","4","22","-4","20200304","1","0","0","0","陕西省","陕西"
"1121","245","0","224","2","20","-2","20200305","1","0","0","0","陕西省","陕西"
"1122","245","0","226","2","18","-2","20200306","1","0","0","0","陕西省","陕西"
"1123","245","0","226","0","18","0","20200307","1","0","0","0","陕西省","陕西"
"1124","245","0","227","1","17","-1","20200308","1","0","0","0","陕西省","陕西"
"1125","245","0","227","0","17","0","20200309","1","0","0","0","陕西省","陕西"
"1126","245","0","227","0","17","0","20200310","1","0","0","0","陕西省","陕西"
"1127","245","0","232","5","11","-6","20200311","2","1","0","0","陕西省","陕西"
"1128","245","0","232","0","11","0","20200312","2","0","0","0","陕西省","陕西"
"1129","245","0","232","0","11","0","20200313","2","0","0","0","陕西省","陕西"
"1130","245","0","232","0","11","0","20200314","2","0","0","0","陕西省","陕西"
"1131","245","0","232","0","11","0","20200315","2","0","0","0","陕西省","陕西"
"1132","246","1","233","1","10","-1","20200316","3","1","0","0","陕西省","陕西"
"1133","246","0","236","3","7","-3","20200317","3","0","0","0","陕西省","陕西"
"1134","246","0","237","1","6","-1","20200318","3","0","0","0","陕西省","陕西"
"1135","247","1","237","0","7","1","20200319","3","0","0","0","陕西省","陕西"
"1136","248","1","239","2","6","-1","20200320","3","0","0","0","陕西省","陕西"
"1137","248","0","239","0","6","0","20200321","3","0","0","0","陕西省","陕西"
"1138","248","0","239","0","6","0","20200322","3","0","0","0","陕西省","陕西"
"1139","249","1","240","1","6","0","20200323","3","0","0","0","陕西省","陕西"
"1140","250","1","240","0","7","1","20200324","3","0","1","1","陕西省","陕西"
"1141","253","3","242","2","8","1","20200325","3","0","1","0","陕西省","陕西"
"1142","253","0","242","0","8","0","20200326","3","0","1","0","陕西省","陕西"
"1143","253","0","242","0","8","0","20200327","3","0","1","0","陕西省","陕西"
"1144","253","0","242","0","8","0","20200328","3","0","1","0","陕西省","陕西"
"1145","253","0","242","0","8","0","20200329","3","0","1","0","陕西省","陕西"
"1146","253","0","242","0","8","0","20200330","3","0","1","0","陕西省","陕西"
"1147","255","2","242","0","10","2","20200331","3","0","1","0","陕西省","陕西"
"1148","255","0","242","0","10","0","20200401","3","0","1","0","陕西省","陕西"
"1149","255","0","244","2","8","-2","20200402","3","0","0","-1","陕西省","陕西"
"1150","256","1","245","1","8","0","20200403","3","0","0","0","陕西省","陕西"
"1151","256","0","245","0","8","0","20200404","3","0","1","1","陕西省","陕西"
"1152","256","0","246","1","7","-1","20200405","3","0","1","0","陕西省","陕西"
"1153","256","0","246","0","7","0","20200406","3","0","1","0","陕西省","陕西"
"1154","256","0","246","0","7","0","20200407","3","0","0","-1","陕西省","陕西"
"1155","256","0","246","0","7","0","20200408","3","0","0","0","陕西省","陕西"
"1156","256","0","246","0","7","0","20200409","3","0","1","1","陕西省","陕西"
"1157","256","0","248","2","5","-2","20200410","3","0","1","0","陕西省","陕西"
"1158","256","0","248","0","5","0","20200411","3","0","1","0","陕西省","陕西"
"1159","256","0","248","0","5","0","20200412","3","0","1","0","陕西省","陕西"
"1160","256","0","248","0","5","0","20200413","3","0","1","0","陕西省","陕西"
"1161","256","0","251","3","2","-3","20200414","3","0","1","0","陕西省","陕西"
"1162","256","0","251","0","2","0","20200415","3","0","1","0","陕西省","陕西"
"1163","256","0","252","1","1","-1","20200416","3","0","1","0","陕西省","陕西"
"1164","256","0","252","0","1","0","20200417","3","0","1","0","陕西省","陕西"
"1165","256","0","252","0","1","0","20200418","3","0","1","0","陕西省","陕西"
"1166","256","0","252","0","1","0","20200419","3","0","1","0","陕西省","陕西"
"1167","256","0","253","1","0","-1","20200420","3","0","1","0","陕西省","陕西"
"1168","277","21","253","0","21","21","20200421","3","0","1","0","陕西省","陕西"
"1169","279","2","253","0","23","2","20200422","3","0","1","0","陕西省","陕西"
"1170","279","0","253","0","23","0","20200423","3","0","1","0","陕西省","陕西"
"1171","286","7","253","0","30","7","20200424","3","0","1","0","陕西省","陕西"
"1172","286","0","253","0","30","0","20200425","3","0","1","0","陕西省","陕西"
"1173","286","0","253","0","30","0","20200426","3","0","1","0","陕西省","陕西"
"1174","286","0","253","0","30","0","20200427","3","0","1","0","陕西省","陕西"
"1175","306","20","253","0","50","20","20200428","3","0","1","0","陕西省","陕西"
"1176","306","0","253","0","50","0","20200429","3","0","1","0","陕西省","陕西"
"1177","306","0","254","1","49","-1","20200430","3","0","1","0","陕西省","陕西"
"1178","306","0","254","0","49","0","20200501","3","0","1","0","陕西省","陕西"
"1179","306","0","260","6","43","-6","20200502","3","0","1","0","陕西省","陕西"
"1180","306","0","263","3","40","-3","20200503","3","0","1","0","陕西省","陕西"
"1181","306","0","263","0","40","0","20200504","3","0","1","0","陕西省","陕西"
"1182","308","2","264","1","41","1","20200505","3","0","1","0","陕西省","陕西"
"1183","308","0","266","2","39","-2","20200506","3","0","1","0","陕西省","陕西"
"1184","308","0","268","2","37","-2","20200507","3","0","1","0","陕西省","陕西"
"1185","308","0","292","24","13","-24","20200508","3","0","1","0","陕西省","陕西"
"1186","308","0","293","1","12","-1","20200509","3","0","1","0","陕西省","陕西"
"1187","308","0","294","1","11","-1","20200510","3","0","1","0","陕西省","陕西"
"1188","308","0","296","2","9","-2","20200511","3","0","1","0","陕西省","陕西"
"1189","308","0","297","1","8","-1","20200512","3","0","1","0","陕西省","陕西"
"1190","308","0","297","0","8","0","20200513","3","0","1","0","陕西省","陕西"
"1191","308","0","300","3","5","-3","20200514","3","0","1","0","陕西省","陕西"
"1192","308","0","301","1","4","-1","20200515","3","0","1","0","陕西省","陕西"
"1193","308","0","301","0","4","0","20200516","3","0","1","0","陕西省","陕西"
"1194","308","0","301","0","4","0","20200517","3","0","1","0","陕西省","陕西"
"1195","308","0","303","2","2","-2","20200518","3","0","1","0","陕西省","陕西"
"1196","308","0","303","0","2","0","20200519","3","0","1","0","陕西省","陕西"
"1197","2","2","0","0","2","2","20200121","0","0","0","0","天津市","天津"
"1198","4","2","0","0","4","2","20200122","0","0","0","0","天津市","天津"
"1199","5","1","0","0","5","1","20200123","0","0","0","0","天津市","天津"
"1200","8","3","0","0","8","3","20200124","0","0","0","0","天津市","天津"
"1201","10","2","0","0","10","2","20200125","0","0","0","0","天津市","天津"
"1202","14","4","0","0","14","4","20200126","0","0","0","0","天津市","天津"
"1203","23","9","0","0","23","9","20200127","0","0","0","0","天津市","天津"
"1204","24","1","0","0","24","1","20200128","0","0","0","0","天津市","天津"
"1205","27","3","0","0","27","3","20200129","0","0","0","0","天津市","天津"
"1206","31","4","0","0","31","4","20200130","0","0","0","0","天津市","天津"
"1207","32","1","0","0","32","1","20200131","0","0","0","0","天津市","天津"
"1208","41","9","0","0","41","9","20200201","0","0","0","0","天津市","天津"
"1209","48","7","1","1","47","6","20200202","0","0","0","0","天津市","天津"
"1210","60","12","1","0","59","12","20200203","0","0","0","0","天津市","天津"
"1211","67","7","2","1","65","6","20200204","0","0","0","0","天津市","天津"
"1212","78","11","2","0","75","10","20200205","1","1","0","0","天津市","天津"
"1213","79","1","2","0","76","1","20200206","1","0","0","0","天津市","天津"
"1214","81","2","2","0","78","2","20200207","1","0","0","0","天津市","天津"
"1215","88","7","4","2","83","5","20200208","1","0","0","0","天津市","天津"
"1216","91","3","4","0","86","3","20200209","1","0","0","0","天津市","天津"
"1217","95","4","4","0","89","3","20200210","2","1","0","0","天津市","天津"
"1218","106","11","10","6","94","5","20200211","2","0","0","0","天津市","天津"
"1219","112","6","11","1","99","5","20200212","2","0","0","0","天津市","天津"
"1220","119","7","21","10","95","-4","20200213","3","1","0","0","天津市","天津"
"1221","120","1","32","11","85","-10","20200214","3","0","0","0","天津市","天津"
"1222","122","2","37","5","82","-3","20200215","3","0","0","0","天津市","天津"
"1223","124","2","45","8","76","-6","20200216","3","0","0","0","天津市","天津"
"1224","125","1","46","1","76","0","20200217","3","0","0","0","天津市","天津"
"1225","128","3","48","2","77","1","20200218","3","0","0","0","天津市","天津"
"1226","130","2","54","6","73","-4","20200219","3","0","0","0","天津市","天津"
"1227","131","1","59","5","69","-4","20200220","3","0","0","0","天津市","天津"
"1228","133","2","62","3","68","-1","20200221","3","0","0","0","天津市","天津"
"1229","135","2","65","3","67","-1","20200222","3","0","0","0","天津市","天津"
"1230","135","0","81","16","51","-16","20200223","3","0","0","0","天津市","天津"
"1231","135","0","87","6","45","-6","20200224","3","0","0","0","天津市","天津"
"1232","135","0","91","4","41","-4","20200225","3","0","0","0","天津市","天津"
"1233","135","0","96","5","36","-5","20200226","3","0","0","0","天津市","天津"
"1234","136","1","102","6","31","-5","20200227","3","0","0","0","天津市","天津"
"1235","136","0","105","3","28","-3","20200228","3","0","0","0","天津市","天津"
"1236","136","0","109","4","24","-4","20200229","3","0","0","0","天津市","天津"
"1237","136","0","111","2","22","-2","20200301","3","0","0","0","天津市","天津"
"1238","136","0","118","7","15","-7","20200302","3","0","0","0","天津市","天津"
"1239","136","0","124","6","9","-6","20200303","3","0","0","0","天津市","天津"
"1240","136","0","128","4","5","-4","20200304","3","0","0","0","天津市","天津"
"1241","136","0","128","0","5","0","20200305","3","0","0","0","天津市","天津"
"1242","136","0","128","0","5","0","20200306","3","0","0","0","天津市","天津"
"1243","136","0","128","0","5","0","20200307","3","0","0","0","天津市","天津"
"1244","136","0","129","1","4","-1","20200308","3","0","0","0","天津市","天津"
"1245","136","0","130","1","3","-1","20200309","3","0","0","0","天津市","天津"
"1246","136","0","131","1","2","-1","20200310","3","0","0","0","天津市","天津"
"1247","136","0","132","1","1","-1","20200311","3","0","0","0","天津市","天津"
"1248","136","0","132","0","1","0","20200312","3","0","0","0","天津市","天津"
"1249","136","0","132","0","1","0","20200313","3","0","0","0","天津市","天津"
"1250","136","0","132","0","1","0","20200314","3","0","0","0","天津市","天津"
"1251","136","0","133","1","0","-1","20200315","3","0","0","0","天津市","天津"
"1252","136","0","133","0","0","0","20200316","3","0","0","0","天津市","天津"
"1253","136","0","133","0","0","0","20200317","3","0","0","0","天津市","天津"
"1254","136","0","133","0","0","0","20200318","3","0","0","0","天津市","天津"
"1255","137","1","133","0","1","1","20200319","3","0","0","0","天津市","天津"
"1256","137","0","133","0","1","0","20200320","3","0","0","0","天津市","天津"
"1257","137","0","133","0","1","0","20200321","3","0","0","0","天津市","天津"
"1258","137","0","133","0","1","0","20200322","3","0","0","0","天津市","天津"
"1259","141","4","133","0","5","4","20200323","3","0","0","0","天津市","天津"
"1260","145","4","133","0","9","4","20200324","3","0","0","0","天津市","天津"
"1261","147","2","133","0","11","2","20200325","3","0","0","0","天津市","天津"
"1262","152","5","133","0","16","5","20200326","3","0","15","15","天津市","天津"
"1263","156","4","133","0","20","4","20200327","3","0","15","0","天津市","天津"
"1264","163","7","133","0","27","7","20200328","3","0","25","10","天津市","天津"
"1265","166","3","133","0","30","3","20200329","3","0","25","0","天津市","天津"
"1266","174","8","133","0","38","8","20200330","3","0","25","0","天津市","天津"
"1267","174","0","135","2","36","-2","20200331","3","0","0","-25","天津市","天津"
"1268","176","2","135","0","38","2","20200401","3","0","0","0","天津市","天津"
"1269","177","1","140","5","34","-4","20200402","3","0","0","0","天津市","天津"
"1270","180","3","140","0","37","3","20200403","3","0","0","0","天津市","天津"
"1271","180","0","144","4","33","-4","20200404","3","0","0","0","天津市","天津"
"1272","180","0","144","0","33","0","20200405","3","0","0","0","天津市","天津"
"1273","180","0","151","7","26","-7","20200406","3","0","0","0","天津市","天津"
"1274","180","0","152","1","25","-1","20200407","3","0","0","0","天津市","天津"
"1275","181","1","152","0","26","1","20200408","3","0","0","0","天津市","天津"
"1276","182","1","154","2","25","-1","20200409","3","0","0","0","天津市","天津"
"1277","183","1","158","4","22","-3","20200410","3","0","0","0","天津市","天津"
"1278","183","0","161","3","19","-3","20200411","3","0","0","0","天津市","天津"
"1279","184","1","161","0","20","1","20200412","3","0","48","48","天津市","天津"
"1280","184","0","164","3","17","-3","20200413","3","0","48","0","天津市","天津"
"1281","185","1","168","4","14","-3","20200414","3","0","48","0","天津市","天津"
"1282","185","0","171","3","11","-3","20200415","3","0","48","0","天津市","天津"
